cpg,beta,p
cg07754492,0.179848907,0.00003518
cg09719956,-0.253104314,0.000035188
cg16946439,-0.193014335,3.51928E-05
cg04280548,-0.286811153,3.52411E-05
cg03018771,0.26344044,0.000035247
cg05475107,-0.310729127,3.52507E-05
cg12019893,-0.533414529,3.52547E-05
cg06972908,-0.283790864,0.000035268
cg06271561,-0.38258806,3.52756E-05
cg01640150,-0.166078822,3.53154E-05
cg00393487,-0.465962499,3.53231E-05
cg13669740,-0.445320379,3.53246E-05
cg04256394,-0.200905456,3.53804E-05
cg20510285,-0.203496252,3.53857E-05
cg04509221,-0.274747503,3.54096E-05
cg13826452,0.200743654,3.54153E-05
cg09461792,-0.464895433,3.55193E-05
cg19107511,-0.118233696,3.55256E-05
cg26954174,-0.574212177,0.000035529
cg13610455,-0.272776886,3.55415E-05
cg23039189,0.311540947,3.55521E-05
cg10460130,-0.237936775,3.55573E-05
cg05157098,-0.200813742,3.55596E-05
cg10606620,-0.302727171,3.55817E-05
cg17868687,-0.209594343,3.55836E-05
cg19898394,-0.337915955,3.55893E-05
cg07677598,-0.212568571,0.000035629
cg12347392,-0.197174165,3.56381E-05
cg02707114,-0.274951703,3.56474E-05
cg19712659,-0.269791857,3.56542E-05
cg00790071,-0.256721625,3.56668E-05
cg05209514,-0.394246777,3.56756E-05
cg14241836,-0.463585629,3.57358E-05
cg18150280,-0.386020179,3.57374E-05
cg07392838,-0.339486731,3.57432E-05
cg20251110,-0.27085201,3.57692E-05
cg03965649,-0.197872158,3.57726E-05
cg18230216,-0.285694245,3.57798E-05
cg03580065,-0.269286513,3.57923E-05
cg07166550,-0.234829389,3.58069E-05
cg10600851,0.185088137,0.00003582
cg08207895,-0.32799929,3.58383E-05
cg08512353,-0.153542512,3.58476E-05
cg10511758,-0.206289599,3.58711E-05
cg21244038,-0.309482831,3.58797E-05
cg24069602,-0.302834639,3.58882E-05
cg10284006,-0.286664866,3.59083E-05
cg26427896,-0.298326049,3.59521E-05
cg12507869,0.126301252,3.59566E-05
cg24935896,-0.208691836,3.59953E-05
cg17504164,-0.337983302,3.59992E-05
cg19192223,0.082150832,3.59995E-05
cg26492686,-0.171211095,3.60032E-05
cg16714888,-0.152551842,3.60034E-05
cg25897251,-0.133798975,3.60044E-05
cg23574243,-0.394450292,3.60269E-05
cg04656831,-0.321644263,3.60315E-05
cg24738924,-0.241173428,3.61077E-05
cg23088510,-0.26886122,3.61113E-05
cg16372648,-0.290618643,3.61243E-05
cg16000406,-0.148168968,3.61314E-05
cg01995743,0.265013396,3.61473E-05
cg12265950,-0.491280681,3.61477E-05
cg14574066,-0.236088898,3.61505E-05
cg23172671,0.376497335,3.61722E-05
cg06524846,-0.198553369,0.00003618
cg00945663,-0.15396859,3.61829E-05
cg07886914,-0.58784079,3.62317E-05
cg10472651,-0.19688904,3.62955E-05
cg25591418,-0.412278418,3.62981E-05
cg03525818,-0.367676041,3.63074E-05
cg17657737,-0.222850752,3.63078E-05
cg04276536,0.256216289,3.63083E-05
cg13966547,-0.249896231,3.63108E-05
cg08541862,-0.179827999,3.63175E-05
cg00566961,-0.285664165,3.64359E-05
cg24241928,0.206792314,3.64623E-05
cg09957504,-0.291767817,3.65648E-05
cg10305797,-0.255728017,3.65689E-05
cg08769212,-0.453276429,0.00003657
cg21454485,-0.475111031,0.000036578
cg21033632,-0.498845527,3.65781E-05
cg22827827,-0.451495518,3.66132E-05
cg12543753,-0.463065124,3.66394E-05
cg02363960,-0.279120809,3.67405E-05
cg27165415,-0.120360277,3.67557E-05
cg13382700,-0.21297604,3.67767E-05
cg26946015,-0.278699183,3.67876E-05
cg21163972,-0.387185349,3.67879E-05
cg00144186,0.107027747,0.0000368
cg05557209,0.109178725,3.68868E-05
cg11588566,-0.186616994,3.68886E-05
cg07358855,0.111577075,3.68925E-05
cg05958351,-0.245323281,3.69185E-05
cg17386185,-0.274118993,3.69186E-05
cg13144059,-0.380496432,3.69711E-05
cg02407720,0.169617321,3.69772E-05
cg00334507,-0.135021982,3.69819E-05
cg01668099,-0.262084128,3.70238E-05
cg04121731,-0.332220191,3.70331E-05
cg27112809,-0.111117484,3.70456E-05
cg18143824,-0.218364465,3.70654E-05
cg15749276,-0.302263573,3.70925E-05
cg13640769,-0.193786307,3.71139E-05
cg22626524,-0.187885032,3.71571E-05
cg09159821,-0.36023235,3.71669E-05
cg13456688,-0.267075655,3.71798E-05
cg26486069,-0.270900004,3.72449E-05
cg10777347,-0.276703366,3.72547E-05
cg16663033,-0.242391395,3.72655E-05
cg13971504,-0.358197136,3.72668E-05
cg11599793,-0.286892924,3.72723E-05
cg18135555,-0.360317574,3.72901E-05
cg25122369,-0.215231641,3.73063E-05
cg03280299,-0.390312692,3.73461E-05
cg25823837,0.196991391,0.00003739
cg19118569,-0.22171556,3.73907E-05
cg19994779,-0.271344986,3.74111E-05
cg09120609,-0.331840212,3.74371E-05
cg17497824,-0.183066318,3.74383E-05
cg02003272,-0.364436509,3.74697E-05
cg00338996,-0.249949578,3.74898E-05
cg07915516,-0.339993558,3.74901E-05
cg22587758,-0.252959682,3.74937E-05
cg15343797,-0.203391003,3.75001E-05
cg08841952,-0.20050106,3.75002E-05
cg24015057,-0.094003028,3.75145E-05
cg10619644,-0.21575523,3.75312E-05
cg04354714,-0.359207704,3.75383E-05
cg24463320,-0.160511538,3.75561E-05
cg23667432,-0.258523893,3.75736E-05
cg19890774,-0.484629206,3.76014E-05
cg08840010,-0.219410627,3.76753E-05
cg01417062,-0.474938859,3.77402E-05
cg06233202,0.156438988,3.77414E-05
cg00001854,-0.430089661,3.77468E-05
cg25283916,-0.257903553,3.77579E-05
cg11535506,-0.204473185,3.77855E-05
cg08642771,-0.338868182,3.77943E-05
cg01260366,-0.147478554,3.77959E-05
cg18205883,-0.20976263,0.000037814
cg10325659,-0.272619244,3.78266E-05
cg18748062,-0.264305574,3.78331E-05
cg07153010,0.164472207,3.78443E-05
cg22482700,-0.350708917,3.78545E-05
cg00657094,-0.122503484,3.78607E-05
cg13199639,-0.201774617,3.78733E-05
cg01255458,-0.243075964,3.78748E-05
cg08843314,-0.478799223,3.79286E-05
cg06774893,-0.260766885,3.79383E-05
cg05572621,-0.26712986,3.79495E-05
cg08565003,-0.636118838,3.79666E-05
cg03086003,-0.324613273,3.79881E-05
cg04027059,0.196766772,3.79884E-05
cg00967489,-0.268795566,3.80068E-05
cg10849092,-0.217245918,3.80193E-05
cg23351724,-0.350400536,3.80202E-05
cg07703079,-0.306656946,3.80228E-05
cg26707887,-0.270594448,3.80603E-05
cg19778647,-0.372956088,3.80737E-05
cg12269535,-0.32717247,3.80805E-05
cg07471156,-0.142223944,3.81109E-05
cg24457403,-0.276075747,3.81427E-05
cg23071186,-0.408977562,3.81689E-05
cg10350689,-0.199243696,3.81706E-05
cg19622138,-0.318823603,3.81967E-05
cg13832985,-0.269111363,3.81972E-05
cg06837067,-0.22104149,3.81997E-05
cg23719393,-0.303596452,0.00003823
cg13083679,-0.226083838,3.82413E-05
cg08179257,-0.27083777,3.82565E-05
cg06047995,-0.117462389,3.82732E-05
cg18343881,-0.336686323,3.82998E-05
cg09479241,-0.311915648,3.83214E-05
cg21993547,-0.247368867,0.000038329
cg12363722,0.486593902,3.83413E-05
ch.1.24684R,-0.153233913,3.83595E-05
cg12961607,-0.324796329,3.83771E-05
cg06916740,-0.18022238,3.84026E-05
cg22539738,-0.22236849,3.84109E-05
cg11334728,-0.359063091,3.84183E-05
cg01767862,-0.185397396,3.84497E-05
cg21166347,-0.13699479,3.84773E-05
cg02008828,-0.210208216,3.85287E-05
cg00705808,0.304658842,3.85369E-05
cg24674887,-0.373323832,0.000038546
cg17569413,-0.397785849,3.85684E-05
cg10061129,0.250239106,3.85809E-05
cg10108237,0.180463259,3.86065E-05
cg02542401,-0.216129947,0.000038625
cg19853143,0.323526655,3.86686E-05
cg19692782,-0.280773406,0.000038716
cg09501025,-0.298424953,3.87338E-05
cg16692258,-0.208309197,3.87512E-05
cg17325866,-0.197050897,3.87969E-05
cg17827670,-0.382780686,3.88066E-05
cg06351965,-0.110224985,3.88174E-05
cg20700731,-0.203704206,3.88246E-05
cg01117339,-0.275415394,3.88303E-05
cg00337662,0.113556291,3.88407E-05
cg00733115,-0.320801865,3.88417E-05
cg27026509,-0.100493774,3.88495E-05
cg11960655,-0.335055197,3.88514E-05
cg06087932,-0.232317986,3.88548E-05
cg05358946,-0.274501851,3.88595E-05
cg06142509,-0.199204626,3.88693E-05
cg14286682,-0.295706372,3.89272E-05
cg14317001,-0.155738101,3.89403E-05
cg04375688,-0.316543182,3.89469E-05
cg03100509,-0.324857197,0.00003895
cg23642827,-0.324824593,3.89702E-05
cg09133836,-0.20818034,3.89703E-05
cg13729210,0.320571484,3.89957E-05
cg19938199,-0.284921874,0.000039021
cg11522612,-0.283861852,3.90239E-05
cg17078427,0.088593469,3.90389E-05
cg10613706,-0.225502867,3.90521E-05
cg19323289,-0.397792468,3.90638E-05
cg26186392,-0.229997216,3.90639E-05
cg24837149,-0.298094354,3.90743E-05
cg16324958,-0.238949581,0.000039085
cg11267546,-0.415527235,3.91002E-05
cg00373256,-0.283748515,3.91209E-05
cg25743481,-0.139738084,3.91458E-05
cg15893779,-0.171066712,3.91863E-05
cg01917852,-0.238595204,3.92167E-05
cg27505756,-0.265873226,3.92227E-05
cg06072717,-0.207352249,3.92531E-05
cg22209441,-0.180111089,0.00003926
cg04437751,-0.078182685,3.92604E-05
cg01642521,0.286040202,0.000039262
cg21815220,-0.270258303,3.92679E-05
cg00130165,0.10398023,3.92844E-05
cg03862651,-0.16530816,3.92853E-05
cg20689054,-0.085357921,3.92995E-05
cg21737758,-0.226743457,0.000039321
cg17006136,0.231928516,3.93328E-05
cg02127127,-0.340338263,3.93375E-05
cg00561338,-0.217929759,3.93654E-05
cg02303399,-0.188842474,3.93798E-05
cg20547131,-0.298175287,3.93846E-05
cg05715123,-0.190105004,3.93921E-05
cg20724862,-0.127244813,3.93978E-05
cg03396005,-0.188678118,3.94006E-05
cg10112781,-0.196155682,3.94283E-05
cg01180628,-0.358073657,3.94411E-05
cg14189441,-0.486478565,3.94662E-05
cg02610723,-0.348191915,3.94786E-05
cg08377314,-0.189193521,3.94857E-05
cg08824847,-0.294219802,3.95422E-05
cg14373702,-0.279005797,3.95942E-05
cg18705776,-0.245013818,3.96128E-05
cg20998511,-0.289249561,3.96452E-05
cg27023962,-0.375041497,3.96514E-05
cg17687451,-0.326955674,3.96526E-05
cg03191149,-0.252211058,3.96539E-05
cg20989926,-0.217451293,3.96746E-05
cg22017187,-0.205920116,3.97326E-05
cg10151799,-0.244350196,3.97438E-05
cg07661904,-0.330576932,3.97462E-05
cg20522046,-0.243557195,3.97673E-05
cg08129017,0.369337195,3.97741E-05
cg12649038,0.468180578,3.97744E-05
cg20029347,0.236336725,3.97841E-05
cg02489968,-0.301654587,0.000039862
cg11062848,-0.236892717,3.98651E-05
cg23521905,-0.257354335,3.98767E-05
cg06772221,-0.319407515,3.98834E-05
cg22176913,-0.301280643,3.99184E-05
cg12406027,-0.189151252,3.99184E-05
cg11993171,-0.193255861,3.99632E-05
cg22792646,0.101774382,3.99829E-05
cg03603866,-0.181721347,4.00049E-05
cg10173075,-0.344890834,4.00149E-05
cg03238167,-0.196809907,4.00397E-05
cg01425054,0.380904638,4.00728E-05
cg04079399,-0.251757534,4.00878E-05
cg09648933,0.34819948,4.01134E-05
cg10486610,-0.097985676,4.01279E-05
cg16126900,-0.254095412,4.01306E-05
cg24928546,-0.170734787,4.01445E-05
cg06281850,-0.233679295,4.01524E-05
cg13520770,-0.233362682,4.01821E-05
cg23932378,-0.216967173,4.02097E-05
cg11558820,-0.227530052,4.02351E-05
cg13244522,-0.222390348,4.02635E-05
cg20449685,0.577147459,4.02905E-05
cg19811144,-0.303317543,4.02909E-05
cg03263337,-0.22202482,4.02922E-05
cg24496645,-0.098513304,4.03079E-05
cg11518184,-0.090192431,0.000040312
cg16293569,-0.274400202,4.03732E-05
cg23321951,-0.13986539,4.03739E-05
cg14913210,-0.172403603,4.03838E-05
cg07052796,-0.096245067,4.04213E-05
cg01673780,-0.396366704,4.04342E-05
cg08998192,-0.31458664,4.04541E-05
cg10317164,-0.21102309,4.04615E-05
cg16313807,-0.420227405,4.04715E-05
cg16792800,0.189230512,4.04921E-05
cg25824217,-0.265397708,4.05011E-05
cg26230039,-0.234276035,0.000040568
cg06577463,-0.144821225,4.05931E-05
cg24611970,-0.346961074,4.06227E-05
cg19117322,-0.201652993,0.000040664
cg04331647,-0.209674365,4.07432E-05
cg06640840,-0.177012926,0.000040776
cg16344896,-0.283799316,0.000040792
cg22843625,-0.19886537,4.07955E-05
cg04452713,0.164839511,4.08013E-05
cg08125539,-0.24303058,4.08233E-05
cg22416002,-0.362997079,4.08698E-05
cg07608621,-0.104057362,4.08771E-05
cg00347452,-0.265673952,4.09091E-05
cg26067760,0.172760899,4.09098E-05
cg03127750,-0.184406994,4.09439E-05
cg23724489,-0.310841486,0.000040946
cg03947749,-0.20502926,4.09755E-05
cg01756700,-0.444234689,4.09876E-05
cg10593480,-0.208809794,0.000041027
cg23538064,-0.22544496,0.000041031
cg05785994,0.122680342,4.10331E-05
cg00920938,-0.236378824,4.10367E-05
cg07891862,-0.388069307,4.10798E-05
cg24768113,-0.251513386,4.11275E-05
cg13652557,0.1380061,4.11452E-05
cg11598658,-0.576820704,4.11784E-05
cg18996099,-0.201367108,4.11955E-05
cg14711869,-0.342436472,4.12099E-05
cg11468953,-0.564276244,0.000041225
cg02332766,-0.253570263,4.12596E-05
cg03644034,-0.211936193,4.12963E-05
cg19726712,0.228374431,4.12978E-05
cg26300517,-0.313832236,4.12985E-05
cg08917478,0.118186432,4.13087E-05
cg09367648,-0.106372757,4.13159E-05
cg23202253,-0.453826983,4.13632E-05
cg12937141,-0.254387982,0.000041366
cg23268344,-0.197524203,4.13776E-05
cg08215811,-0.179097138,4.13786E-05
cg14557690,-0.213664207,0.00004139
cg11360718,-0.307808153,4.13904E-05
cg05926640,-0.301024158,4.14288E-05
cg18768582,-0.266740225,4.14496E-05
cg08741843,-0.18160321,4.14738E-05
cg21956484,-0.179286174,0.000041498
cg06721806,-0.281341911,4.15173E-05
cg13844853,-0.212828111,4.15276E-05
cg04334564,-0.331818898,4.15536E-05
cg03928887,-0.28538989,4.15804E-05
cg00508817,-0.235657391,4.15845E-05
cg24175311,-0.250699572,4.15951E-05
cg17352276,-0.368975455,4.16118E-05
cg13428567,-0.213699438,4.16209E-05
cg23643973,-0.183423467,4.16285E-05
cg16165748,-0.301297481,4.16352E-05
cg12541721,-0.255553646,4.16522E-05
cg18014109,-0.17897215,4.16633E-05
cg12380854,-0.280137756,4.16718E-05
cg19879539,-0.098055121,4.17134E-05
cg24269617,-0.261722023,4.17212E-05
cg22321318,-0.483554826,4.17741E-05
cg16710656,-0.266726451,4.17756E-05
cg09662798,-0.146547082,4.18076E-05
cg05938149,-0.338572279,4.18267E-05
cg21187669,-0.360217285,0.000041836
cg13698613,-0.245588208,4.18446E-05
cg04845871,0.2405275,4.18607E-05
cg20193203,-0.335094575,0.000041864
cg20934839,-0.191695625,4.18705E-05
cg15368264,-0.443300446,4.19097E-05
cg13126206,-0.179232193,4.19316E-05
cg12590430,-0.203288453,4.19444E-05
cg00098336,-0.186239438,4.19526E-05
cg17618872,-0.46032077,4.19728E-05
cg00357532,0.134292029,4.20018E-05
cg25080924,-0.261466428,4.21063E-05
cg00103908,-0.183176661,0.000042184
cg04236915,-0.460129383,4.22135E-05
cg27443332,0.20393465,4.22174E-05
cg01558241,-0.245932411,4.22425E-05
cg00058329,0.398866187,4.22463E-05
cg09725286,-0.336337835,4.22943E-05
cg01356867,-0.330343359,4.23073E-05
cg24485954,0.119315044,4.23303E-05
cg04472592,-0.172196783,4.23546E-05
cg04842934,-0.298830129,4.24172E-05
cg06372967,-0.490403217,4.24566E-05
cg27041424,-0.41615775,4.24694E-05
cg23699274,0.180974304,4.24761E-05
cg07379893,-0.25488645,4.25006E-05
cg20026939,0.208214941,0.000042518
cg05088898,0.325975383,4.25261E-05
cg05159685,-0.417841797,0.000042532
cg23014664,-0.273692278,4.25354E-05
cg12007466,-0.250948114,4.25433E-05
cg27367045,-0.21931482,4.25789E-05
cg11986760,-0.185568524,4.25899E-05
cg05791881,-0.164579987,4.26191E-05
cg02526439,-0.23752904,4.26431E-05
cg10726214,-0.239382106,4.26525E-05
cg26393261,-0.352151267,4.26596E-05
cg06315208,-0.465645273,4.26805E-05
cg05995576,-0.278699644,4.26905E-05
cg20547015,-0.486779736,4.27184E-05
cg02183025,0.095625064,4.27299E-05
cg19124225,-0.265803318,4.27356E-05
cg19051213,-0.452516673,4.27843E-05
cg18194483,-0.157865814,4.27922E-05
cg14676407,0.311398881,4.28866E-05
cg02507889,-0.231658402,4.28901E-05
cg18044383,0.291062226,4.28991E-05
cg15253304,-0.467530417,4.29405E-05
cg02886077,0.242276336,4.29784E-05
cg19473529,-0.382788219,4.29788E-05
cg17794996,-0.390577797,4.29838E-05
cg17227967,0.319798345,0.000043008
cg05996160,-0.134871335,0.000043015
cg01836683,-0.235771917,4.30285E-05
cg10588720,-0.299622656,4.30465E-05
cg16851155,-0.238345862,4.30554E-05
cg00517855,-0.338827603,4.30601E-05
cg10148280,0.166619146,4.30691E-05
cg00707452,0.196747118,4.30736E-05
cg16163174,-0.164995419,0.000043088
cg07056138,-0.28507903,4.31565E-05
cg20414082,-0.335761085,4.31748E-05
cg17838368,-0.419878768,4.31865E-05
cg27583220,-0.288936166,4.31974E-05
cg16856286,0.269065891,4.32672E-05
cg26740621,-0.200331859,4.32704E-05
cg17400559,-0.164088775,4.32725E-05
cg10637995,-0.248580192,4.32741E-05
cg04463380,-0.182156837,4.32954E-05
cg00497219,-0.254083865,4.33348E-05
cg06980173,0.196076011,4.33607E-05
cg26851500,-0.313047098,4.33656E-05
cg22145576,-0.219022492,4.33994E-05
cg05616472,-0.118427114,4.34237E-05
cg09331144,-0.301813371,4.34298E-05
cg20561938,-0.220321551,4.34298E-05
cg05106699,-0.336266558,4.34516E-05
cg20852250,0.253523896,4.34974E-05
cg16573386,-0.152753538,4.35376E-05
cg14759549,-0.304857616,4.35664E-05
cg26775658,-0.340238317,4.35744E-05
cg26796095,-0.206786559,4.35988E-05
cg10489463,-0.269339687,4.36348E-05
cg19589396,-0.397015036,4.36385E-05
cg23878264,-0.333261836,4.36884E-05
cg11325716,-0.201342419,4.37397E-05
cg24152818,-0.240508549,4.37422E-05
cg08835464,-0.199356754,4.37463E-05
cg05532481,-0.220888609,4.37966E-05
cg24137448,-0.403232081,0.000043805
cg07851632,-0.240336848,0.000043816
cg12029794,-0.100483092,4.38251E-05
cg09354692,-0.204755397,4.38465E-05
cg09798801,-0.333356566,4.38543E-05
cg10960118,-0.4460237,0.000043866
cg27282264,0.150769999,4.38882E-05
cg04159491,-0.145624327,4.39513E-05
cg11335969,-0.232570321,4.39578E-05
cg07859478,-0.20245596,4.39619E-05
cg06750152,-0.250189101,0.000043968
cg20590109,-0.20346369,4.39694E-05
cg25839023,0.10794177,4.39979E-05
cg14240790,-0.401218388,4.40066E-05
cg07987449,-0.224762605,4.40119E-05
cg13727618,-0.422216455,4.40386E-05
cg01281140,-0.129506449,4.40733E-05
cg00908571,-0.199302772,4.40792E-05
cg27097973,-0.267538424,4.40859E-05
cg26512948,-0.362846521,4.40883E-05
cg17320403,-0.230828343,0.000044113
cg11270042,0.343308236,4.41167E-05
cg14609568,-0.233497701,4.41286E-05
cg08000301,-0.366490009,4.41482E-05
cg05933904,0.286760556,4.42045E-05
cg13476200,-0.170109875,4.42472E-05
cg26719625,-0.314333408,0.000044256
cg22433418,-0.266806341,4.42742E-05
cg15690760,0.237440621,4.42888E-05
cg14689537,0.19510726,4.42936E-05
cg06780601,0.202410818,4.43168E-05
cg07628580,-0.138637265,4.43186E-05
cg19057459,-0.220035532,4.43363E-05
cg16851402,-0.183970543,4.43497E-05
cg09455336,-0.298332192,0.000044372
cg00034336,-0.248619058,4.44387E-05
cg15710681,-0.351798848,4.45046E-05
cg06584121,-0.234376732,0.000044506
cg13883397,-0.221483914,4.45069E-05
cg14583225,-0.181565439,0.000044549
cg05399872,-0.168168391,4.45595E-05
cg27145347,-0.325541179,4.46057E-05
cg00082664,0.171837168,4.46357E-05
cg23920642,0.154560955,4.46578E-05
cg10463626,-0.24192539,4.46679E-05
cg02033582,-0.299475049,4.46688E-05
cg20241270,-0.281728481,4.46753E-05
cg05265526,-0.205565756,4.47106E-05
cg07331616,-0.166733022,4.47966E-05
cg13291811,-0.251515907,4.48039E-05
cg16258076,-0.170337945,4.48287E-05
cg09876440,-0.263731999,4.48665E-05
cg17724175,-0.291730088,4.48754E-05
cg18084114,-0.166354966,4.48808E-05
cg01595870,-0.237056506,4.49086E-05
cg06233018,-0.192524495,4.49236E-05
cg04618171,0.339541261,4.49359E-05
cg19607021,-0.334687388,4.49437E-05
cg07775417,-0.249158641,4.49988E-05
cg17480438,-0.2769298,4.50172E-05
cg04593445,-0.139874549,4.50786E-05
cg26935199,-0.135351984,4.50906E-05
cg00380835,-0.157538206,4.50931E-05
cg00675260,-0.201281076,4.50964E-05
cg05062178,0.120726981,4.51002E-05
cg05511530,-0.273224546,4.51369E-05
cg14215105,-0.332888912,4.51835E-05
cg26310719,-0.190719654,4.52279E-05
cg14857394,-0.172922273,4.52384E-05
cg18202127,-0.157625227,0.000045241
cg12421814,-0.120192411,4.52663E-05
cg06486190,-0.177333076,4.53972E-05
cg15557459,-0.28687761,4.54142E-05
cg24154722,-0.192618756,4.54246E-05
cg00159243,-0.257239817,4.54618E-05
cg02650767,-0.311087224,4.54673E-05
cg06844661,-0.231381267,4.54839E-05
cg07719599,-0.195546357,4.55121E-05
cg20980299,-0.111931622,0.000045519
cg13827597,-0.186361374,0.000045523
cg21242002,-0.294044464,4.55352E-05
cg06580770,-0.29482784,4.55587E-05
cg10822495,-0.255057766,4.55619E-05
cg07148591,-0.175959001,4.55625E-05
cg14341551,-0.200270331,4.55938E-05
cg24752267,0.29578407,4.56014E-05
cg06564132,-0.279283926,4.56231E-05
cg00012194,-0.137212747,4.56482E-05
cg05798429,-0.219277895,4.56719E-05
cg01616876,-0.182090875,4.56812E-05
cg00473702,-0.318524215,4.57149E-05
cg15962538,-0.192082491,4.57289E-05
cg16468910,-0.128317518,4.57364E-05
cg12126243,-0.517133561,4.57406E-05
cg14300161,-0.373113915,4.57795E-05
