cpg,beta,p
cg16512795,-1.347424359,1.62913E-07
cg14538319,1.093931598,1.62915E-07
cg03625260,1.348945095,1.62997E-07
cg19252607,-1.418618609,1.63069E-07
cg16774290,-1.095560485,1.63128E-07
cg22162010,1.519772518,1.63215E-07
cg05032353,1.637002665,1.63257E-07
cg17787159,1.242027969,1.63315E-07
cg00920422,-1.35201375,1.63328E-07
cg10916021,1.775101171,1.63386E-07
cg10260072,1.309503294,1.63411E-07
cg16015000,-1.359695112,1.63497E-07
cg12389461,1.637464001,1.63671E-07
cg17512799,-1.255661922,1.63674E-07
cg07633119,-1.216018399,1.63838E-07
cg12852407,-1.371679437,1.63841E-07
cg27051954,1.453818659,1.63851E-07
cg26881760,1.207543408,1.63895E-07
cg27565277,-1.176201768,1.63911E-07
cg18515585,1.712255989,1.63973E-07
cg07280155,-1.710368155,1.64077E-07
cg05208483,-1.459593094,1.64246E-07
cg10142189,1.199040213,1.64465E-07
cg10691282,1.272841757,1.64512E-07
cg03444838,-1.056024141,1.64671E-07
cg23037012,1.357734558,1.64718E-07
cg20911483,-1.057263923,1.64743E-07
cg24603969,-1.24451315,1.64852E-07
cg26530502,-1.376497784,1.64879E-07
cg08441170,1.251907444,1.64984E-07
cg21654974,-1.099027168,1.6503E-07
cg08431693,1.68105801,1.65066E-07
cg20489744,-1.466208906,1.65087E-07
cg11024450,1.124634265,1.65149E-07
cg08494713,-1.193153696,1.65166E-07
cg24475716,1.265788833,1.65323E-07
cg02892624,-1.324418663,1.65356E-07
cg26667287,1.354613509,1.65425E-07
cg04712122,-1.134906061,1.65432E-07
cg26120194,-1.27589179,1.65508E-07
cg18766795,-1.328340376,1.65685E-07
cg26131816,1.274471065,1.65703E-07
cg10318458,-1.239812137,1.6572E-07
cg25301406,1.349283518,1.65734E-07
cg26011633,1.182976475,1.6581E-07
cg18374471,1.285264919,1.65839E-07
cg15574972,1.227046633,1.65846E-07
cg08702825,-1.98398257,1.66004E-07
cg14689490,-1.781689727,1.66044E-07
cg14273450,0.996734087,1.66115E-07
cg18267079,-1.374542709,1.66123E-07
cg15811904,-1.449098919,1.66291E-07
cg02471940,1.528122138,1.6636E-07
cg21010566,1.096374902,1.66381E-07
cg20013865,-1.813863573,1.66403E-07
cg26546882,-1.481422292,1.6642E-07
cg26674826,1.353509205,1.66423E-07
cg25165501,1.232733436,1.66559E-07
cg07861329,-1.099634691,1.66572E-07
cg07613752,-1.356391327,1.66592E-07
cg11684142,-1.204594387,1.66625E-07
cg13076329,1.131985628,1.66628E-07
cg27140647,1.370040306,1.66767E-07
cg02949572,-1.345926834,1.66868E-07
cg03155239,-1.344079161,1.66997E-07
cg22256180,1.187940822,1.67044E-07
cg20361540,-1.311581104,1.67049E-07
cg02882381,1.430069486,1.67054E-07
cg16430819,-1.675161076,1.6709E-07
cg26546646,-1.393224952,1.67137E-07
cg08194212,-1.367942156,1.6717E-07
cg03754180,1.151546326,1.67269E-07
cg09492693,-1.338272024,1.67291E-07
cg16626314,-1.167982501,1.67387E-07
cg00077567,-1.057269178,1.67499E-07
cg04906985,-1.318013675,1.67505E-07
cg25921502,-1.305064391,1.67561E-07
cg11571453,-1.108603552,1.67563E-07
cg04266908,-1.199215365,1.67569E-07
cg18455390,-1.256967898,1.67604E-07
cg06045062,-1.208466549,1.67675E-07
cg01243072,-1.656996386,1.67768E-07
cg24706213,1.311702862,1.67775E-07
cg04865814,-1.423452204,1.68057E-07
cg01677545,1.451974479,1.68125E-07
cg18452756,-1.257420787,1.68317E-07
cg03078269,0.985694146,1.68397E-07
cg00764369,-2.185673776,1.68447E-07
cg16718260,1.590090417,1.68501E-07
cg10914699,-1.276797228,1.68607E-07
cg03803336,1.142912813,1.68727E-07
cg12786945,1.172396823,1.68803E-07
cg26508444,1.204315227,1.68804E-07
cg23613219,1.084868029,1.68945E-07
cg17983571,-1.031572031,1.68951E-07
cg05823823,-1.0652829,1.69004E-07
cg10577329,-1.183883509,1.69043E-07
cg26848724,-1.497091564,1.69061E-07
cg18730905,-1.458831553,1.69098E-07
cg04781626,1.369431576,1.69099E-07
cg19155007,-1.083871113,1.69137E-07
cg00431699,1.405378776,1.69143E-07
cg23794133,-1.789903659,1.69149E-07
cg14038391,1.467278201,1.69164E-07
cg05889294,-1.897603769,1.69178E-07
cg24109975,-1.277813915,1.69273E-07
cg10055386,1.090156116,1.69282E-07
cg05575220,-1.273996873,1.69353E-07
cg04694812,1.182946942,1.69376E-07
cg05402854,1.506778143,1.6946E-07
cg24266450,1.53987789,1.69515E-07
cg09180890,-1.324964047,1.69672E-07
cg08706670,1.217421371,1.6969E-07
cg05471730,1.362665324,1.69801E-07
cg01485483,1.346607672,1.69871E-07
cg23107754,-1.567210584,1.69947E-07
cg24109852,1.109884927,1.69956E-07
cg13629201,-1.299648223,1.70003E-07
cg01435678,1.232020602,1.70055E-07
cg26278764,-1.154851674,1.70109E-07
cg06655216,-1.093328966,1.70202E-07
cg14409810,0.978324381,1.70413E-07
cg24589549,-1.449421575,1.70473E-07
cg12867610,-1.661897903,1.70595E-07
cg19382731,1.241280824,1.70618E-07
cg13225420,1.263249593,1.7065E-07
cg25802399,1.23842642,1.70662E-07
cg24931632,1.023729081,1.70752E-07
cg23602690,-1.361505878,1.70771E-07
cg05221264,-1.433348811,1.70775E-07
cg01849007,-1.033942131,1.70808E-07
cg25258002,1.495181605,1.70809E-07
cg21473775,-1.174291716,1.70986E-07
cg24986058,-1.373678376,1.70988E-07
cg10054984,-1.697443851,1.71076E-07
cg09279458,-1.226062224,1.71088E-07
cg23082773,-1.363390804,1.7109E-07
cg06427514,1.508538158,1.71248E-07
cg27449703,-1.294524752,1.71323E-07
cg16421726,-1.324303828,1.71356E-07
cg16126291,1.248458067,1.7141E-07
cg06080005,1.220867875,1.7149E-07
cg27544673,-1.158019466,1.71498E-07
cg09916577,-1.487077538,1.71593E-07
cg25610689,-1.220412865,1.71622E-07
cg11491652,-1.424411049,1.72014E-07
cg05827346,-1.331227525,1.72064E-07
cg12154153,-1.192198196,1.72148E-07
cg02607521,1.552112368,1.72177E-07
cg11295113,-1.417050964,1.72266E-07
cg04847273,-1.397242364,1.72313E-07
cg10507121,-1.065682427,1.72386E-07
cg18335247,1.545841741,1.72567E-07
cg23828170,1.400664582,1.72591E-07
cg27029403,1.432073356,1.72614E-07
cg22026001,-1.339254846,1.72663E-07
cg03227104,-1.485126191,1.72672E-07
cg18831262,-1.467973435,1.7275E-07
cg06594186,-1.105799978,1.72789E-07
cg14406628,1.41819469,1.728E-07
cg13105167,-1.507481238,1.72828E-07
cg07912181,1.094212119,1.73043E-07
cg02483529,-1.377150185,1.7306E-07
cg15771339,1.208897806,1.73108E-07
cg10664780,-1.296681401,1.73213E-07
cg16571098,1.42305742,1.73327E-07
cg27295678,-1.010165666,1.73389E-07
cg24611631,1.332381712,1.73476E-07
cg11658986,-1.633116537,1.73784E-07
cg04128718,1.224091216,1.7385E-07
cg02120582,1.15460579,1.73867E-07
cg07462838,-1.376109028,1.73884E-07
cg09003758,-1.605272243,1.73918E-07
cg17279551,-1.649656351,1.73965E-07
cg24039631,-1.354326909,1.73983E-07
cg13816466,1.322062588,1.73992E-07
cg05123378,-1.104391978,1.7407E-07
cg05573262,1.120628752,1.74109E-07
cg17651821,-1.382173185,1.7418E-07
cg13782388,1.444848316,1.74287E-07
cg00651829,1.509632545,1.74311E-07
cg08358813,1.354057006,1.74314E-07
cg01351421,1.214684159,1.7445E-07
cg08060254,-1.442040916,1.74468E-07
cg13318033,-1.150813592,1.74489E-07
cg06460328,1.403855269,1.74564E-07
cg22535970,-1.407187031,1.74593E-07
cg12556164,-1.502113419,1.74704E-07
cg21619881,-1.144127634,1.74809E-07
cg09890746,-1.145880699,1.74831E-07
cg24092470,1.427794689,1.74951E-07
cg03514843,-1.486323986,1.75084E-07
cg09386420,-1.925084191,1.75167E-07
cg00256745,1.119384097,1.75221E-07
cg22388607,1.152998354,1.75291E-07
cg09829013,1.561290725,1.753E-07
cg10520500,-1.374983439,1.75394E-07
cg00902153,-1.156406941,1.75399E-07
cg01712359,-1.464154527,1.75595E-07
cg13190924,1.221922529,1.75605E-07
cg17304635,-1.654054961,1.75634E-07
cg08251337,1.271306464,1.75675E-07
cg19735045,-1.775589046,1.7575E-07
cg15331332,-1.319868804,1.75825E-07
cg14116162,1.317042355,1.75901E-07
cg16538289,1.280527253,1.75994E-07
cg09221015,-1.411780324,1.76125E-07
cg19818642,1.345210437,1.76189E-07
cg19733894,-1.253671216,1.76233E-07
cg25453122,-1.244496418,1.76335E-07
cg09210225,-1.544496912,1.7635E-07
cg15904821,1.454050669,1.76394E-07
cg25661992,1.119746802,1.76437E-07
cg02262873,-1.179933678,1.76451E-07
cg02611675,1.209062903,1.76458E-07
cg26581484,1.410387428,1.76548E-07
cg20977716,-1.485375832,1.76602E-07
cg04303560,-1.402145313,1.76605E-07
cg03188016,-2.088383722,1.7667E-07
cg18088712,-1.348775774,1.7668E-07
cg00191458,-1.200697991,1.76716E-07
cg11291882,-1.412555446,1.76766E-07
cg11513002,1.327338076,1.76864E-07
cg06531624,-1.306709186,1.76998E-07
cg12781778,-1.047329934,1.77068E-07
cg05626764,1.853418535,1.77078E-07
cg09192030,-1.606259187,1.77107E-07
cg10992925,1.213949538,1.77123E-07
cg03359468,1.23569865,1.7718E-07
cg12152193,-1.848798714,1.77186E-07
cg13315130,-1.32827269,1.77195E-07
cg05959229,1.303093405,1.77209E-07
cg04554240,-1.091289057,1.77331E-07
cg09517554,-1.169855324,1.77343E-07
cg07549269,1.539666768,1.77387E-07
cg25413298,-1.308745345,1.77413E-07
cg11178371,-1.491493989,1.77522E-07
cg05369965,-1.389908283,1.77786E-07
cg21289365,-1.436547304,1.7779E-07
cg10868210,-1.26028269,1.77837E-07
cg07139438,1.502804863,1.77879E-07
cg18211633,-1.633781051,1.77902E-07
cg20054420,-1.503842794,1.77928E-07
cg18349306,-1.343471524,1.77939E-07
cg19943238,-1.326533931,1.7796E-07
cg16963286,1.195496386,1.78015E-07
cg13417256,-1.582898072,1.78116E-07
cg11314787,1.371020456,1.78123E-07
cg08642743,1.296056234,1.78158E-07
cg00344719,-1.432005992,1.78194E-07
cg03183058,-1.32556355,1.78235E-07
cg12313149,-1.169242452,1.78257E-07
cg07028249,-1.26224574,1.78312E-07
cg14150023,-1.061531171,1.78424E-07
cg11152454,1.469608611,1.78484E-07
cg15316734,-1.529889777,1.78508E-07
cg13775310,1.35708054,1.78932E-07
cg16574191,-1.194844435,1.78941E-07
cg25800926,1.28850055,1.7902E-07
cg07694711,-1.232828898,1.7914E-07
cg06658129,-1.181634999,1.79177E-07
cg22992258,1.569179587,1.79256E-07
cg17382048,-1.226886876,1.79458E-07
cg17820065,1.188765737,1.79481E-07
cg00419228,1.264663783,1.79587E-07
cg03110996,-1.465896309,1.79708E-07
cg24384195,-1.249599467,1.79714E-07
cg01962676,1.230746345,1.79756E-07
cg14183176,-1.287464644,1.79905E-07
cg00035326,1.309923011,1.79956E-07
cg13155079,1.16321701,1.8001E-07
cg08522655,-1.504234351,1.80049E-07
cg26526983,-1.186272854,1.80073E-07
cg01515070,-1.107431918,1.80212E-07
cg00586537,1.599415289,1.80221E-07
cg15080430,1.212305788,1.80246E-07
cg27086020,1.154171025,1.80264E-07
cg00436174,1.224666618,1.80393E-07
cg03011594,-1.528710743,1.80481E-07
cg11845486,-1.420197247,1.80697E-07
cg21226665,1.870614457,1.80796E-07
cg20783743,-1.126494161,1.80903E-07
cg23459174,-1.4618418,1.80934E-07
cg07370352,-1.473720531,1.80965E-07
cg00706648,-1.618661425,1.8108E-07
cg19617395,1.245242383,1.81204E-07
cg20665002,-1.531834516,1.81263E-07
cg12579212,-1.126027035,1.81314E-07
cg10100698,-1.338645684,1.81364E-07
cg19646112,1.319164135,1.8178E-07
cg00314923,1.373411456,1.8179E-07
cg08160871,1.362607194,1.81947E-07
cg10551270,-1.183356545,1.81971E-07
cg27322675,1.519760461,1.82026E-07
cg00844298,1.120090976,1.82053E-07
cg07813628,-1.126141212,1.82064E-07
cg27383876,-1.217875046,1.82089E-07
cg03227570,1.279054393,1.82171E-07
cg16094412,1.150150692,1.82362E-07
cg16080121,-1.130171899,1.82544E-07
cg25847484,-1.246415186,1.82566E-07
cg25507406,-1.45595069,1.82675E-07
cg09911485,-1.078216495,1.82679E-07
cg18873792,-1.243545811,1.82701E-07
cg07027685,-1.286575487,1.82704E-07
cg16218980,1.485146279,1.82734E-07
cg04622103,1.373648336,1.82745E-07
cg09661284,-1.219099708,1.8278E-07
cg18813867,-1.519902928,1.82816E-07
cg10037972,-1.210401093,1.82849E-07
cg15349341,-2.149852725,1.83019E-07
cg16944926,-1.369522414,1.83054E-07
cg12977146,1.339443368,1.83061E-07
cg15526094,-1.283949648,1.8307E-07
cg01022171,1.129931028,1.83166E-07
cg14226064,1.212709286,1.832E-07
cg01949403,-1.348205636,1.83225E-07
cg21215272,1.448002223,1.83283E-07
cg20335185,-1.089102208,1.83415E-07
cg26237426,-1.224445991,1.83464E-07
cg25621184,-1.168291012,1.83506E-07
cg24301038,1.071711429,1.83568E-07
cg11426224,1.332362208,1.83574E-07
cg06117133,-1.447066342,1.8359E-07
cg10178865,-1.255542808,1.83671E-07
cg14038618,-1.750077461,1.83976E-07
cg05135213,-1.090936795,1.84114E-07
cg18412834,1.186167752,1.84149E-07
cg19987349,-1.236299363,1.84219E-07
cg14190264,1.273284964,1.84265E-07
cg15373239,1.3157889,1.84265E-07
cg14180343,-1.202289826,1.84493E-07
cg15294361,-1.146292371,1.84531E-07
cg08762230,-1.292526583,1.84603E-07
cg11340793,-1.353873099,1.84604E-07
cg06053098,-1.763530512,1.84875E-07
cg11604912,-1.771237739,1.8499E-07
cg00093900,-1.251334782,1.85018E-07
cg19303162,-1.599503576,1.85164E-07
cg26732340,1.196144389,1.85168E-07
cg04068248,-1.479953575,1.85235E-07
cg02579736,-1.369130504,1.8525E-07
cg18637847,1.368973404,1.85275E-07
cg12644588,1.266337079,1.8533E-07
cg19704554,-1.186470414,1.85652E-07
cg08455111,-0.878471209,1.85652E-07
cg21592293,1.248686721,1.85713E-07
cg05044764,-1.151420147,1.85734E-07
cg22564695,-1.885454689,1.85764E-07
cg16163697,1.414284002,1.85806E-07
cg07242427,-1.773544263,1.85818E-07
cg07985315,1.612140495,1.85859E-07
cg17026542,-1.035101017,1.85892E-07
cg23707540,-1.014999111,1.85986E-07
cg16275960,1.139656352,1.86013E-07
cg10784548,-1.391010949,1.8602E-07
cg19131541,-1.374916894,1.86155E-07
cg05882699,1.295389974,1.86264E-07
cg16246410,1.482617266,1.86297E-07
cg02571055,-1.016959062,1.86392E-07
cg27614445,-1.290704193,1.86457E-07
cg05268892,1.428665736,1.86565E-07
cg02589141,-1.47936722,1.86632E-07
cg00480142,-1.264246373,1.86697E-07
cg11038081,-1.415523585,1.86707E-07
cg01591915,-1.144563812,1.86718E-07
cg25815753,1.444196985,1.86938E-07
cg22286936,1.487308682,1.87076E-07
cg23070111,1.310990953,1.87124E-07
cg08674227,-1.40244854,1.8729E-07
cg15218456,-1.290728748,1.87376E-07
cg20671910,1.230828619,1.8745E-07
cg26266978,1.491348287,1.87452E-07
cg16302617,-1.485533732,1.87473E-07
cg23671600,1.372134716,1.87477E-07
cg20596773,-1.285405093,1.87507E-07
cg14899164,-1.165063631,1.87635E-07
cg05021643,1.043714124,1.87672E-07
cg03417697,-1.32666658,1.87736E-07
cg00743107,1.177100812,1.87787E-07
cg21375869,1.296379647,1.87796E-07
cg15066100,-0.971740906,1.87901E-07
cg02255914,-1.370447104,1.88032E-07
cg20498859,1.334317373,1.88105E-07
cg17037282,1.271341479,1.8811E-07
cg04672103,-1.281598753,1.88131E-07
cg03403065,1.254597011,1.88282E-07
cg04159381,1.187675402,1.88354E-07
cg23970028,-1.271728257,1.88424E-07
cg25546588,1.178545699,1.88534E-07
cg23624401,1.359333517,1.88552E-07
cg16525260,-1.730216832,1.88728E-07
cg08796706,0.99243081,1.88825E-07
cg01370437,-1.301834721,1.88836E-07
cg14714364,-1.394865326,1.88928E-07
cg21789849,-1.198440943,1.89012E-07
cg11356004,-1.328629848,1.89016E-07
cg00888489,-1.283856055,1.89071E-07
cg04374711,1.177027127,1.89156E-07
cg14195606,-1.379761591,1.89247E-07
cg03402994,-1.278702961,1.89316E-07
cg10191002,1.831894979,1.89332E-07
cg18472160,-1.154395713,1.89439E-07
cg15428154,-1.406839014,1.89454E-07
cg03360479,-1.021543162,1.89463E-07
cg08224649,-1.295262685,1.89555E-07
cg10323962,-1.206312815,1.8956E-07
cg21224025,1.164474401,1.89608E-07
cg12120126,-1.170934923,1.89647E-07
cg22512531,-1.361533673,1.89691E-07
cg18920488,1.214426484,1.89846E-07
cg15959319,1.835937812,1.89908E-07
cg19390317,-1.084390681,1.8994E-07
cg14680556,-1.573339308,1.89971E-07
cg20349625,-1.622323601,1.89985E-07
cg14636164,-1.80018909,1.90081E-07
cg01860517,-1.254829007,1.90236E-07
cg15716405,1.340277581,1.90324E-07
cg25038954,-1.491394835,1.90337E-07
cg27590859,-1.088220536,1.90344E-07
cg19008921,-1.257351369,1.90639E-07
cg05926606,1.21976617,1.90681E-07
cg00931491,-1.302608456,1.90729E-07
cg12462991,1.264557273,1.90853E-07
cg00108277,1.256706829,1.90862E-07
cg23074799,-1.239806033,1.90941E-07
cg22923319,-1.237508164,1.90963E-07
cg11999044,-1.122786784,1.91003E-07
cg00736283,-1.316620096,1.9102E-07
cg03160378,1.191306664,1.9109E-07
cg03620853,0.952311329,1.91099E-07
cg17275207,-1.309492296,1.91129E-07
cg15123925,-1.301432446,1.91214E-07
cg09458299,1.602197162,1.91218E-07
cg07337793,-1.315243408,1.91354E-07
cg11136041,-1.233884944,1.91374E-07
cg12808350,-1.243888463,1.9138E-07
cg01574741,-1.470935716,1.91555E-07
cg01137926,-1.422901379,1.91566E-07
cg08834429,1.363922494,1.91623E-07
cg18030798,-1.288310742,1.91797E-07
cg13923329,-1.472194151,1.91985E-07
cg23935330,-1.267598008,1.92003E-07
cg20756175,-1.284354516,1.92007E-07
cg23939673,-1.182285191,1.92067E-07
cg19823793,-1.167553762,1.92202E-07
cg10497884,1.372688506,1.92259E-07
cg20181482,1.226098551,1.92331E-07
cg18945671,-1.25487626,1.92628E-07
cg22482142,-1.653694509,1.92655E-07
cg22838003,-1.167441646,1.92745E-07
cg20870512,1.268280047,1.92752E-07
cg01738944,1.412657737,1.92887E-07
cg21355201,-1.592696138,1.92918E-07
cg12129596,-1.189813802,1.92918E-07
cg14577670,-1.324014706,1.9307E-07
cg24810741,1.26591112,1.931E-07
cg02362246,-1.317294663,1.93129E-07
cg24831879,-1.366278766,1.93163E-07
cg27541317,-1.386471609,1.93244E-07
cg23885809,-1.371895123,1.93262E-07
cg26192828,-1.343240348,1.93282E-07
cg01505987,1.549770837,1.93385E-07
cg04644049,-1.318621163,1.93532E-07
cg02836586,1.293037585,1.93724E-07
cg11691298,-1.560368614,1.93972E-07
cg01047043,1.518371094,1.94018E-07
cg08013914,-1.305008386,1.94062E-07
cg04555116,-1.208970268,1.94077E-07
cg03693430,1.6917393,1.94294E-07
cg11706080,1.272313086,1.94336E-07
cg22592490,1.818701412,1.94354E-07
cg14850771,1.631851253,1.94443E-07
cg07318453,1.41373777,1.94467E-07
cg04914231,1.581000521,1.94595E-07
cg03655016,1.699327409,1.9462E-07
cg24001280,-1.146751757,1.94681E-07
cg17279789,1.206634516,1.94721E-07
cg13901143,1.488933284,1.9482E-07
cg14614693,1.231772249,1.94958E-07
cg21512771,1.34651558,1.95038E-07
cg07680047,-1.480989814,1.95117E-07
cg12664806,-1.236229329,1.95158E-07
cg01574134,1.412140432,1.95209E-07
cg08694802,1.393699488,1.95226E-07
cg20840177,1.468689226,1.95366E-07
cg11523191,-1.097525279,1.95412E-07
cg01287600,1.133308965,1.95457E-07
cg19310148,-1.062915034,1.95501E-07
cg11065694,-1.490271035,1.95533E-07
cg16171858,1.188508315,1.95606E-07
cg24077584,-1.535029883,1.95676E-07
cg08353937,1.309300754,1.95745E-07
cg20402826,-1.069644246,1.95843E-07
cg09817102,-1.511565775,1.95875E-07
cg23137881,-1.096313936,1.9589E-07
cg26573492,-1.071455199,1.96071E-07
cg18832348,-1.209593467,1.96208E-07
cg04020079,1.225317244,1.96241E-07
cg01838380,1.275849292,1.9625E-07
cg00282267,-1.200291989,1.96291E-07
cg08899291,1.36218262,1.96477E-07
cg00602783,1.257722562,1.96523E-07
cg13453520,1.152066663,1.9653E-07
cg21479305,1.328468633,1.96644E-07
cg06754496,-1.167026155,1.96754E-07
cg20138680,-1.292309701,1.97041E-07
cg12592365,-1.217914818,1.9705E-07
cg20301980,-1.307366059,1.97191E-07
cg17156565,1.089725469,1.97233E-07
cg06189670,1.080951031,1.97307E-07
cg14157570,-1.288864143,1.97547E-07
cg20300794,1.261891647,1.97588E-07
cg15436129,1.14257589,1.97658E-07
cg26672614,1.114448024,1.97689E-07
cg20876030,1.397580218,1.97795E-07
cg15965422,-1.287168265,1.9792E-07
cg00490655,1.079647089,1.98152E-07
cg17212008,-1.285009106,1.98213E-07
cg03400828,1.478095514,1.9836E-07
cg07676859,1.036133108,1.98364E-07
cg04757081,-1.10740836,1.98497E-07
cg17325959,1.288379172,1.98639E-07
cg16624482,-1.553113182,1.98664E-07
cg11206824,-1.89406047,1.98705E-07
cg27009114,-1.431938673,1.98892E-07
cg16778382,-1.226648865,1.98955E-07
cg03370588,1.263381057,1.99008E-07
cg04053571,-1.40162166,1.99073E-07
cg23841903,1.654773236,1.99344E-07
cg03143849,-1.206859282,1.99459E-07
cg19017142,-1.12470819,1.99585E-07
cg16362007,-1.101680157,1.99615E-07
cg10572794,-1.269903963,1.9966E-07
cg10675515,-1.209924865,1.99791E-07
cg24152845,-1.144889812,1.99852E-07
cg00013441,1.395018498,1.99903E-07
cg08659785,-1.3166454,1.99989E-07
cg21128539,-1.504377178,2.00098E-07
cg14831653,-1.487827642,2.00268E-07
cg15102655,-1.381224045,2.00354E-07
cg12455797,-1.596645394,2.00429E-07
cg09423819,1.480235598,2.00504E-07
cg21547283,1.407674761,2.00509E-07
cg19932079,-1.458886612,2.00678E-07
cg16271359,-1.254930623,2.00791E-07
cg09289148,1.000461962,2.00847E-07
cg03281705,-1.053597351,2.00959E-07
cg21771660,-1.282542903,2.01006E-07
cg26958236,1.220893611,2.0102E-07
cg00146756,-1.14570952,2.01272E-07
cg00266604,-1.183552171,2.01419E-07
cg17838127,1.448512765,2.01435E-07
cg09140932,1.20602643,2.01536E-07
cg08145495,-1.12291561,2.01571E-07
cg01860778,-1.359205738,2.0164E-07
cg06329547,-1.260316175,2.01655E-07
cg17119919,-1.251095559,2.01669E-07
